instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
12695810,49593,NIFTY2572426100CE,NIFTY,0.00,24-07-2025,26100.00,0.05,75,CE,NFO-OPT,NFO
12696578,49596,NIFTY2572426100PE,NIFTY,0.00,24-07-2025,26100.00,0.05,75,PE,NFO-OPT,NFO
12696834,49597,NIFTY2572426150CE,NIFTY,0.00,24-07-2025,26150.00,0.05,75,CE,NFO-OPT,NFO
12698114,49602,NIFTY2572426150PE,NIFTY,0.00,24-07-2025,26150.00,0.05,75,PE,NFO-OPT,NFO
12698370,49603,NIFTY2572426200CE,NIFTY,0.00,24-07-2025,26200.00,0.05,75,CE,NFO-OPT,NFO
12698626,49604,NIFTY2572426200PE,NIFTY,0.00,24-07-2025,26200.00,0.05,75,PE,NFO-OPT,NFO
12698882,49605,NIFTY2572426250CE,NIFTY,0.00,24-07-2025,26250.00,0.05,75,CE,NFO-OPT,NFO
12700162,49610,NIFTY2572426250PE,NIFTY,0.00,24-07-2025,26250.00,0.05,75,PE,NFO-OPT,NFO
12700418,49611,NIFTY2572426300CE,NIFTY,0.00,24-07-2025,26300.00,0.05,75,CE,NFO-OPT,NFO
12700674,49612,NIFTY2572426300PE,NIFTY,0.00,24-07-2025,26300.00,0.05,75,PE,NFO-OPT,NFO
12700930,49613,NIFTY2572426350CE,NIFTY,0.00,24-07-2025,26350.00,0.05,75,CE,NFO-OPT,NFO
12701698,49616,NIFTY2572426350PE,NIFTY,0.00,24-07-2025,26350.00,0.05,75,PE,NFO-OPT,NFO
12701954,49617,NIFTY2572426400CE,NIFTY,0.00,24-07-2025,26400.00,0.05,75,CE,NFO-OPT,NFO
12702210,49618,NIFTY2572426400PE,NIFTY,0.00,24-07-2025,26400.00,0.05,75,PE,NFO-OPT,NFO
12702466,49619,NIFTY2572426450CE,NIFTY,0.00,24-07-2025,26450.00,0.05,75,CE,NFO-OPT,NFO
12702722,49620,NIFTY2572426450PE,NIFTY,0.00,24-07-2025,26450.00,0.05,75,PE,NFO-OPT,NFO
12702978,49621,NIFTY2572426500CE,NIFTY,0.00,24-07-2025,26500.00,0.05,75,CE,NFO-OPT,NFO
12703746,49624,NIFTY2572426500PE,NIFTY,0.00,24-07-2025,26500.00,0.05,75,PE,NFO-OPT,NFO
12704002,49625,NIFTY2572426550CE,NIFTY,0.00,24-07-2025,26550.00,0.05,75,CE,NFO-OPT,NFO
12704258,49626,NIFTY2572426550PE,NIFTY,0.00,24-07-2025,26550.00,0.05,75,PE,NFO-OPT,NFO
12704514,49627,NIFTY2572426600CE,NIFTY,0.00,24-07-2025,26600.00,0.05,75,CE,NFO-OPT,NFO
12705282,49630,NIFTY2572426600PE,NIFTY,0.00,24-07-2025,26600.00,0.05,75,PE,NFO-OPT,NFO
12705538,49631,NIFTY2572426650CE,NIFTY,0.00,24-07-2025,26650.00,0.05,75,CE,NFO-OPT,NFO
12705794,49632,NIFTY2572426650PE,NIFTY,0.00,24-07-2025,26650.00,0.05,75,PE,NFO-OPT,NFO
12706050,49633,NIFTY2572426700CE,NIFTY,0.00,24-07-2025,26700.00,0.05,75,CE,NFO-OPT,NFO
12706306,49634,NIFTY2572426700PE,NIFTY,0.00,24-07-2025,26700.00,0.05,75,PE,NFO-OPT,NFO
12706562,49635,NIFTY2572426750CE,NIFTY,0.00,24-07-2025,26750.00,0.05,75,CE,NFO-OPT,NFO
12706818,49636,NIFTY2572426750PE,NIFTY,0.00,24-07-2025,26750.00,0.05,75,PE,NFO-OPT,NFO
12707074,49637,NIFTY2572426800CE,NIFTY,0.00,24-07-2025,26800.00,0.05,75,CE,NFO-OPT,NFO
12708354,49642,NIFTY2572426800PE,NIFTY,0.00,24-07-2025,26800.00,0.05,75,PE,NFO-OPT,NFO
12708610,49643,NIFTY2572426850CE,NIFTY,0.00,24-07-2025,26850.00,0.05,75,CE,NFO-OPT,NFO
12709378,49646,NIFTY2572426850PE,NIFTY,0.00,24-07-2025,26850.00,0.05,75,PE,NFO-OPT,NFO
12709634,49647,NIFTY2572426900CE,NIFTY,0.00,24-07-2025,26900.00,0.05,75,CE,NFO-OPT,NFO
12710402,49650,NIFTY2572426900PE,NIFTY,0.00,24-07-2025,26900.00,0.05,75,PE,NFO-OPT,NFO
12710658,49651,NIFTY2572426950CE,NIFTY,0.00,24-07-2025,26950.00,0.05,75,CE,NFO-OPT,NFO
12710914,49652,NIFTY2572426950PE,NIFTY,0.00,24-07-2025,26950.00,0.05,75,PE,NFO-OPT,NFO
12711170,49653,NIFTY2572427000CE,NIFTY,0.00,24-07-2025,27000.00,0.05,75,CE,NFO-OPT,NFO
12711426,49654,NIFTY2572427000PE,NIFTY,0.00,24-07-2025,27000.00,0.05,75,PE,NFO-OPT,NFO
12711682,49655,NIFTY2572427050CE,NIFTY,0.00,24-07-2025,27050.00,0.05,75,CE,NFO-OPT,NFO
12711938,49656,NIFTY2572427050PE,NIFTY,0.00,24-07-2025,27050.00,0.05,75,PE,NFO-OPT,NFO
12712194,49657,NIFTY2572427100CE,NIFTY,0.00,24-07-2025,27100.00,0.05,75,CE,NFO-OPT,NFO
12713474,49662,NIFTY2572427100PE,NIFTY,0.00,24-07-2025,27100.00,0.05,75,PE,NFO-OPT,NFO
12713730,49663,NIFTY2572427150CE,NIFTY,0.00,24-07-2025,27150.00,0.05,75,CE,NFO-OPT,NFO
12713986,49664,NIFTY2572427150PE,NIFTY,0.00,24-07-2025,27150.00,0.05,75,PE,NFO-OPT,NFO
12714242,49665,NIFTY2572427200CE,NIFTY,0.00,24-07-2025,27200.00,0.05,75,CE,NFO-OPT,NFO
12714498,49666,NIFTY2572427200PE,NIFTY,0.00,24-07-2025,27200.00,0.05,75,PE,NFO-OPT,NFO
12714754,49667,NIFTY2572427250CE,NIFTY,0.00,24-07-2025,27250.00,0.05,75,CE,NFO-OPT,NFO
12716034,49672,NIFTY2572427250PE,NIFTY,0.00,24-07-2025,27250.00,0.05,75,PE,NFO-OPT,NFO
12716290,49673,NIFTY2572427300CE,NIFTY,0.00,24-07-2025,27300.00,0.05,75,CE,NFO-OPT,NFO
12716546,49674,NIFTY2572427300PE,NIFTY,0.00,24-07-2025,27300.00,0.05,75,PE,NFO-OPT,NFO
12716802,49675,NIFTY2572427350CE,NIFTY,0.00,24-07-2025,27350.00,0.05,75,CE,NFO-OPT,NFO
12717058,49676,NIFTY2572427350PE,NIFTY,0.00,24-07-2025,27350.00,0.05,75,PE,NFO-OPT,NFO
12717314,49677,NIFTY2572427400CE,NIFTY,0.00,24-07-2025,27400.00,0.05,75,CE,NFO-OPT,NFO
12717570,49678,NIFTY2572427400PE,NIFTY,0.00,24-07-2025,27400.00,0.05,75,PE,NFO-OPT,NFO
12913666,50444,NIFTY26JUN14000PE,NIFTY,0.00,25-06-2026,14000.00,0.05,75,PE,NFO-OPT,NFO
12914690,50448,NIFTY26JUN15000PE,NIFTY,0.00,25-06-2026,15000.00,0.05,75,PE,NFO-OPT,NFO
12918274,50462,NIFTY26JUN16000PE,NIFTY,0.00,25-06-2026,16000.00,0.05,75,PE,NFO-OPT,NFO
12939010,50543,NIFTY25DEC28000CE,NIFTY,0.00,24-12-2025,28000.00,0.05,75,CE,NFO-OPT,NFO
12939266,50544,NIFTY25DEC28000PE,NIFTY,0.00,24-12-2025,28000.00,0.05,75,PE,NFO-OPT,NFO
12939522,50545,NIFTY26JUN28000CE,NIFTY,0.00,25-06-2026,28000.00,0.05,75,CE,NFO-OPT,NFO
12939778,50546,NIFTY26JUN28000PE,NIFTY,0.00,25-06-2026,28000.00,0.05,75,PE,NFO-OPT,NFO
12940034,50547,NIFTY26DEC28000CE,NIFTY,0.00,31-12-2026,28000.00,0.05,75,CE,NFO-OPT,NFO
12940290,50548,NIFTY26DEC28000PE,NIFTY,0.00,31-12-2026,28000.00,0.05,75,PE,NFO-OPT,NFO
12940546,50549,NIFTY27JUN28000CE,NIFTY,0.00,24-06-2027,28000.00,0.05,75,CE,NFO-OPT,NFO
12940802,50550,NIFTY27JUN28000PE,NIFTY,0.00,24-06-2027,28000.00,0.05,75,PE,NFO-OPT,NFO
12942338,50556,NIFTY26JUN18000CE,NIFTY,0.00,25-06-2026,18000.00,0.05,75,CE,NFO-OPT,NFO
13048578,50971,NIFTY25DEC27000CE,NIFTY,0.00,24-12-2025,27000.00,0.05,75,CE,NFO-OPT,NFO
13048834,50972,NIFTY25DEC27000PE,NIFTY,0.00,24-12-2025,27000.00,0.05,75,PE,NFO-OPT,NFO
13049090,50973,NIFTY26JUN27000CE,NIFTY,0.00,25-06-2026,27000.00,0.05,75,CE,NFO-OPT,NFO
13049858,50976,NIFTY26JUN27000PE,NIFTY,0.00,25-06-2026,27000.00,0.05,75,PE,NFO-OPT,NFO
13050370,50978,NIFTY26DEC27000CE,NIFTY,0.00,31-12-2026,27000.00,0.05,75,CE,NFO-OPT,NFO
13050626,50979,NIFTY26DEC27000PE,NIFTY,0.00,31-12-2026,27000.00,0.05,75,PE,NFO-OPT,NFO
13051138,50981,NIFTY27JUN27000CE,NIFTY,0.00,24-06-2027,27000.00,0.05,75,CE,NFO-OPT,NFO
13051906,50984,NIFTY27JUN27000PE,NIFTY,0.00,24-06-2027,27000.00,0.05,75,PE,NFO-OPT,NFO
13171458,51451,NIFTY25DEC21000CE,NIFTY,0.00,24-12-2025,21000.00,0.05,75,CE,NFO-OPT,NFO
13171714,51452,NIFTY25DEC21000PE,NIFTY,0.00,24-12-2025,21000.00,0.05,75,PE,NFO-OPT,NFO
13171970,51453,NIFTY26JUN21000CE,NIFTY,0.00,25-06-2026,21000.00,0.05,75,CE,NFO-OPT,NFO
13172482,51455,NIFTY26JUN21000PE,NIFTY,0.00,25-06-2026,21000.00,0.05,75,PE,NFO-OPT,NFO
13568258,53001,NIFTY25SEPFUT,NIFTY,0.00,25-09-2025,0.00,0.10,75,FUT,NFO-FUT,NFO
13623298,53216,NIFTY25JULFUT,NIFTY,0.00,31-07-2025,0.00,0.10,75,FUT,NFO-FUT,NFO
13720322,53595,NIFTY27DEC15000PE,NIFTY,0.00,30-12-2027,15000.00,0.05,75,PE,NFO-OPT,NFO
13722114,53602,NIFTY27DEC17000PE,NIFTY,0.00,30-12-2027,17000.00,0.05,75,PE,NFO-OPT,NFO
13722626,53604,NIFTY27DEC18000PE,NIFTY,0.00,30-12-2027,18000.00,0.05,75,PE,NFO-OPT,NFO
13723138,53606,NIFTY27DEC19000PE,NIFTY,0.00,30-12-2027,19000.00,0.05,75,PE,NFO-OPT,NFO
13723394,53607,NIFTY27DEC20000CE,NIFTY,0.00,30-12-2027,20000.00,0.05,75,CE,NFO-OPT,NFO
13724418,53611,NIFTY27DEC20000PE,NIFTY,0.00,30-12-2027,20000.00,0.05,75,PE,NFO-OPT,NFO
13724930,53613,NIFTY27DEC21000CE,NIFTY,0.00,30-12-2027,21000.00,0.05,75,CE,NFO-OPT,NFO
13725442,53615,NIFTY27DEC21000PE,NIFTY,0.00,30-12-2027,21000.00,0.05,75,PE,NFO-OPT,NFO
13725698,53616,NIFTY27DEC22000CE,NIFTY,0.00,30-12-2027,22000.00,0.05,75,CE,NFO-OPT,NFO
13725954,53617,NIFTY27DEC22000PE,NIFTY,0.00,30-12-2027,22000.00,0.05,75,PE,NFO-OPT,NFO
13726210,53618,NIFTY27DEC23000CE,NIFTY,0.00,30-12-2027,23000.00,0.05,75,CE,NFO-OPT,NFO
13726466,53619,NIFTY27DEC23000PE,NIFTY,0.00,30-12-2027,23000.00,0.05,75,PE,NFO-OPT,NFO
13727746,53624,NIFTY27DEC24000CE,NIFTY,0.00,30-12-2027,24000.00,0.05,75,CE,NFO-OPT,NFO
13728002,53625,NIFTY27DEC24000PE,NIFTY,0.00,30-12-2027,24000.00,0.05,75,PE,NFO-OPT,NFO
13728258,53626,NIFTY27DEC25000CE,NIFTY,0.00,30-12-2027,25000.00,0.05,75,CE,NFO-OPT,NFO
13728514,53627,NIFTY27DEC25000PE,NIFTY,0.00,30-12-2027,25000.00,0.05,75,PE,NFO-OPT,NFO
13728770,53628,NIFTY27DEC26000CE,NIFTY,0.00,30-12-2027,26000.00,0.05,75,CE,NFO-OPT,NFO
13729282,53630,NIFTY27DEC26000PE,NIFTY,0.00,30-12-2027,26000.00,0.05,75,PE,NFO-OPT,NFO
13729538,53631,NIFTY27DEC27000CE,NIFTY,0.00,30-12-2027,27000.00,0.05,75,CE,NFO-OPT,NFO
13729794,53632,NIFTY27DEC27000PE,NIFTY,0.00,30-12-2027,27000.00,0.05,75,PE,NFO-OPT,NFO
13730050,53633,NIFTY27DEC28000CE,NIFTY,0.00,30-12-2027,28000.00,0.05,75,CE,NFO-OPT,NFO
13730562,53635,NIFTY27DEC28000PE,NIFTY,0.00,30-12-2027,28000.00,0.05,75,PE,NFO-OPT,NFO
14110978,55121,NIFTY25DEC18000CE,NIFTY,0.00,24-12-2025,18000.00,0.05,75,CE,NFO-OPT,NFO
14111234,55122,NIFTY25DEC18000PE,NIFTY,0.00,24-12-2025,18000.00,0.05,75,PE,NFO-OPT,NFO
14251778,55671,NIFTY25JUL22250CE,NIFTY,0.00,31-07-2025,22250.00,0.05,75,CE,NFO-OPT,NFO
14252034,55672,NIFTY25JUL22250PE,NIFTY,0.00,31-07-2025,22250.00,0.05,75,PE,NFO-OPT,NFO
14252290,55673,NIFTY25JUL22300CE,NIFTY,0.00,31-07-2025,22300.00,0.05,75,CE,NFO-OPT,NFO
14252546,55674,NIFTY25JUL22300PE,NIFTY,0.00,31-07-2025,22300.00,0.05,75,PE,NFO-OPT,NFO
14252802,55675,NIFTY25JUL22350CE,NIFTY,0.00,31-07-2025,22350.00,0.05,75,CE,NFO-OPT,NFO
14253058,55676,NIFTY25JUL22350PE,NIFTY,0.00,31-07-2025,22350.00,0.05,75,PE,NFO-OPT,NFO
14253314,55677,NIFTY25JUL22400CE,NIFTY,0.00,31-07-2025,22400.00,0.05,75,CE,NFO-OPT,NFO
14253570,55678,NIFTY25JUL22400PE,NIFTY,0.00,31-07-2025,22400.00,0.05,75,PE,NFO-OPT,NFO
14253826,55679,NIFTY25JUL22450CE,NIFTY,0.00,31-07-2025,22450.00,0.05,75,CE,NFO-OPT,NFO
14254082,55680,NIFTY25JUL22450PE,NIFTY,0.00,31-07-2025,22450.00,0.05,75,PE,NFO-OPT,NFO
14254338,55681,NIFTY25JUL22500CE,NIFTY,0.00,31-07-2025,22500.00,0.05,75,CE,NFO-OPT,NFO
14254594,55682,NIFTY25JUL22500PE,NIFTY,0.00,31-07-2025,22500.00,0.05,75,PE,NFO-OPT,NFO
14254850,55683,NIFTY25JUL22550CE,NIFTY,0.00,31-07-2025,22550.00,0.05,75,CE,NFO-OPT,NFO
14255106,55684,NIFTY25JUL22550PE,NIFTY,0.00,31-07-2025,22550.00,0.05,75,PE,NFO-OPT,NFO
14255362,55685,NIFTY25JUL22600CE,NIFTY,0.00,31-07-2025,22600.00,0.05,75,CE,NFO-OPT,NFO
14255618,55686,NIFTY25JUL22600PE,NIFTY,0.00,31-07-2025,22600.00,0.05,75,PE,NFO-OPT,NFO
14255874,55687,NIFTY25JUL22650CE,NIFTY,0.00,31-07-2025,22650.00,0.05,75,CE,NFO-OPT,NFO
14256130,55688,NIFTY25JUL22650PE,NIFTY,0.00,31-07-2025,22650.00,0.05,75,PE,NFO-OPT,NFO
14256386,55689,NIFTY25JUL22700CE,NIFTY,0.00,31-07-2025,22700.00,0.05,75,CE,NFO-OPT,NFO
14256642,55690,NIFTY25JUL22700PE,NIFTY,0.00,31-07-2025,22700.00,0.05,75,PE,NFO-OPT,NFO
14256898,55691,NIFTY25JUL22750CE,NIFTY,0.00,31-07-2025,22750.00,0.05,75,CE,NFO-OPT,NFO
14257154,55692,NIFTY25JUL22750PE,NIFTY,0.00,31-07-2025,22750.00,0.05,75,PE,NFO-OPT,NFO
14257410,55693,NIFTY25JUL22800CE,NIFTY,0.00,31-07-2025,22800.00,0.05,75,CE,NFO-OPT,NFO
14257666,55694,NIFTY25JUL22800PE,NIFTY,0.00,31-07-2025,22800.00,0.05,75,PE,NFO-OPT,NFO
14257922,55695,NIFTY25JUL22850CE,NIFTY,0.00,31-07-2025,22850.00,0.05,75,CE,NFO-OPT,NFO
14258178,55696,NIFTY25JUL22850PE,NIFTY,0.00,31-07-2025,22850.00,0.05,75,PE,NFO-OPT,NFO
14258946,55699,NIFTY25JUL22900CE,NIFTY,0.00,31-07-2025,22900.00,0.05,75,CE,NFO-OPT,NFO
14259202,55700,NIFTY25JUL22900PE,NIFTY,0.00,31-07-2025,22900.00,0.05,75,PE,NFO-OPT,NFO
14259458,55701,NIFTY25JUL22950CE,NIFTY,0.00,31-07-2025,22950.00,0.05,75,CE,NFO-OPT,NFO
14259714,55702,NIFTY25JUL22950PE,NIFTY,0.00,31-07-2025,22950.00,0.05,75,PE,NFO-OPT,NFO
14259970,55703,NIFTY25JUL23000CE,NIFTY,0.00,31-07-2025,23000.00,0.05,75,CE,NFO-OPT,NFO
14260226,55704,NIFTY25JUL23000PE,NIFTY,0.00,31-07-2025,23000.00,0.05,75,PE,NFO-OPT,NFO
14260482,55705,NIFTY25JUL23050CE,NIFTY,0.00,31-07-2025,23050.00,0.05,75,CE,NFO-OPT,NFO
14260738,55706,NIFTY25JUL23050PE,NIFTY,0.00,31-07-2025,23050.00,0.05,75,PE,NFO-OPT,NFO
14262018,55711,NIFTY25JUL23100CE,NIFTY,0.00,31-07-2025,23100.00,0.05,75,CE,NFO-OPT,NFO
14264322,55720,NIFTY25JUL23100PE,NIFTY,0.00,31-07-2025,23100.00,0.05,75,PE,NFO-OPT,NFO
14264578,55721,NIFTY25JUL23150CE,NIFTY,0.00,31-07-2025,23150.00,0.05,75,CE,NFO-OPT,NFO
14264834,55722,NIFTY25JUL23150PE,NIFTY,0.00,31-07-2025,23150.00,0.05,75,PE,NFO-OPT,NFO
14265090,55723,NIFTY25JUL23200CE,NIFTY,0.00,31-07-2025,23200.00,0.05,75,CE,NFO-OPT,NFO
14265346,55724,NIFTY25JUL23200PE,NIFTY,0.00,31-07-2025,23200.00,0.05,75,PE,NFO-OPT,NFO
14265602,55725,NIFTY25JUL23250CE,NIFTY,0.00,31-07-2025,23250.00,0.05,75,CE,NFO-OPT,NFO
14265858,55726,NIFTY25JUL23250PE,NIFTY,0.00,31-07-2025,23250.00,0.05,75,PE,NFO-OPT,NFO
14266114,55727,NIFTY25JUL23300CE,NIFTY,0.00,31-07-2025,23300.00,0.05,75,CE,NFO-OPT,NFO
14266370,55728,NIFTY25JUL23300PE,NIFTY,0.00,31-07-2025,23300.00,0.05,75,PE,NFO-OPT,NFO
14266626,55729,NIFTY25JUL23350CE,NIFTY,0.00,31-07-2025,23350.00,0.05,75,CE,NFO-OPT,NFO
14266882,55730,NIFTY25JUL23350PE,NIFTY,0.00,31-07-2025,23350.00,0.05,75,PE,NFO-OPT,NFO
14267138,55731,NIFTY25JUL23400CE,NIFTY,0.00,31-07-2025,23400.00,0.05,75,CE,NFO-OPT,NFO
14267394,55732,NIFTY25JUL23400PE,NIFTY,0.00,31-07-2025,23400.00,0.05,75,PE,NFO-OPT,NFO
14267650,55733,NIFTY25JUL23450CE,NIFTY,0.00,31-07-2025,23450.00,0.05,75,CE,NFO-OPT,NFO
14267906,55734,NIFTY25JUL23450PE,NIFTY,0.00,31-07-2025,23450.00,0.05,75,PE,NFO-OPT,NFO
14268162,55735,NIFTY25JUL23500CE,NIFTY,0.00,31-07-2025,23500.00,0.05,75,CE,NFO-OPT,NFO
14268418,55736,NIFTY25JUL23500PE,NIFTY,0.00,31-07-2025,23500.00,0.05,75,PE,NFO-OPT,NFO
14268674,55737,NIFTY25JUL23550CE,NIFTY,0.00,31-07-2025,23550.00,0.05,75,CE,NFO-OPT,NFO
14268930,55738,NIFTY25JUL23550PE,NIFTY,0.00,31-07-2025,23550.00,0.05,75,PE,NFO-OPT,NFO
14269186,55739,NIFTY25JUL23600CE,NIFTY,0.00,31-07-2025,23600.00,0.05,75,CE,NFO-OPT,NFO
14269442,55740,NIFTY25JUL23600PE,NIFTY,0.00,31-07-2025,23600.00,0.05,75,PE,NFO-OPT,NFO
14270210,55743,NIFTY25JUL23650CE,NIFTY,0.00,31-07-2025,23650.00,0.05,75,CE,NFO-OPT,NFO
14270466,55744,NIFTY25JUL23650PE,NIFTY,0.00,31-07-2025,23650.00,0.05,75,PE,NFO-OPT,NFO
14270722,55745,NIFTY25JUL23700CE,NIFTY,0.00,31-07-2025,23700.00,0.05,75,CE,NFO-OPT,NFO
14270978,55746,NIFTY25JUL23700PE,NIFTY,0.00,31-07-2025,23700.00,0.05,75,PE,NFO-OPT,NFO
14271234,55747,NIFTY25JUL23750CE,NIFTY,0.00,31-07-2025,23750.00,0.05,75,CE,NFO-OPT,NFO
14271490,55748,NIFTY25JUL23750PE,NIFTY,0.00,31-07-2025,23750.00,0.05,75,PE,NFO-OPT,NFO
14271746,55749,NIFTY25JUL23800CE,NIFTY,0.00,31-07-2025,23800.00,0.05,75,CE,NFO-OPT,NFO
14272002,55750,NIFTY25JUL23800PE,NIFTY,0.00,31-07-2025,23800.00,0.05,75,PE,NFO-OPT,NFO
14272258,55751,NIFTY25JUL23850CE,NIFTY,0.00,31-07-2025,23850.00,0.05,75,CE,NFO-OPT,NFO
14272514,55752,NIFTY25JUL23850PE,NIFTY,0.00,31-07-2025,23850.00,0.05,75,PE,NFO-OPT,NFO
14272770,55753,NIFTY25JUL23900CE,NIFTY,0.00,31-07-2025,23900.00,0.05,75,CE,NFO-OPT,NFO
14273026,55754,NIFTY25JUL23900PE,NIFTY,0.00,31-07-2025,23900.00,0.05,75,PE,NFO-OPT,NFO
14273282,55755,NIFTY25JUL23950CE,NIFTY,0.00,31-07-2025,23950.00,0.05,75,CE,NFO-OPT,NFO
14273538,55756,NIFTY25JUL23950PE,NIFTY,0.00,31-07-2025,23950.00,0.05,75,PE,NFO-OPT,NFO
14273794,55757,NIFTY25JUL24000CE,NIFTY,0.00,31-07-2025,24000.00,0.05,75,CE,NFO-OPT,NFO
14274050,55758,NIFTY25JUL24000PE,NIFTY,0.00,31-07-2025,24000.00,0.05,75,PE,NFO-OPT,NFO
14274306,55759,NIFTY25JUL24050CE,NIFTY,0.00,31-07-2025,24050.00,0.05,75,CE,NFO-OPT,NFO
14274562,55760,NIFTY25JUL24050PE,NIFTY,0.00,31-07-2025,24050.00,0.05,75,PE,NFO-OPT,NFO
14274818,55761,NIFTY25JUL24100CE,NIFTY,0.00,31-07-2025,24100.00,0.05,75,CE,NFO-OPT,NFO
14275074,55762,NIFTY25JUL24100PE,NIFTY,0.00,31-07-2025,24100.00,0.05,75,PE,NFO-OPT,NFO
14275330,55763,NIFTY25JUL24150CE,NIFTY,0.00,31-07-2025,24150.00,0.05,75,CE,NFO-OPT,NFO
14275586,55764,NIFTY25JUL24150PE,NIFTY,0.00,31-07-2025,24150.00,0.05,75,PE,NFO-OPT,NFO
14275842,55765,NIFTY25JUL24200CE,NIFTY,0.00,31-07-2025,24200.00,0.05,75,CE,NFO-OPT,NFO
14276098,55766,NIFTY25JUL24200PE,NIFTY,0.00,31-07-2025,24200.00,0.05,75,PE,NFO-OPT,NFO
14276354,55767,NIFTY25JUL24250CE,NIFTY,0.00,31-07-2025,24250.00,0.05,75,CE,NFO-OPT,NFO
14277122,55770,NIFTY25JUL24250PE,NIFTY,0.00,31-07-2025,24250.00,0.05,75,PE,NFO-OPT,NFO
14277378,55771,NIFTY25JUL24300CE,NIFTY,0.00,31-07-2025,24300.00,0.05,75,CE,NFO-OPT,NFO
14277634,55772,NIFTY25JUL24300PE,NIFTY,0.00,31-07-2025,24300.00,0.05,75,PE,NFO-OPT,NFO
14277890,55773,NIFTY25JUL24350CE,NIFTY,0.00,31-07-2025,24350.00,0.05,75,CE,NFO-OPT,NFO
14278146,55774,NIFTY25JUL24350PE,NIFTY,0.00,31-07-2025,24350.00,0.05,75,PE,NFO-OPT,NFO
14278402,55775,NIFTY25JUL24400CE,NIFTY,0.00,31-07-2025,24400.00,0.05,75,CE,NFO-OPT,NFO
14278658,55776,NIFTY25JUL24400PE,NIFTY,0.00,31-07-2025,24400.00,0.05,75,PE,NFO-OPT,NFO
14278914,55777,NIFTY25JUL24450CE,NIFTY,0.00,31-07-2025,24450.00,0.05,75,CE,NFO-OPT,NFO
14279170,55778,NIFTY25JUL24450PE,NIFTY,0.00,31-07-2025,24450.00,0.05,75,PE,NFO-OPT,NFO
14279426,55779,NIFTY25JUL24500CE,NIFTY,0.00,31-07-2025,24500.00,0.05,75,CE,NFO-OPT,NFO
14279682,55780,NIFTY25JUL24500PE,NIFTY,0.00,31-07-2025,24500.00,0.05,75,PE,NFO-OPT,NFO
14279938,55781,NIFTY25JUL24550CE,NIFTY,0.00,31-07-2025,24550.00,0.05,75,CE,NFO-OPT,NFO
14280194,55782,NIFTY25JUL24550PE,NIFTY,0.00,31-07-2025,24550.00,0.05,75,PE,NFO-OPT,NFO
14280450,55783,NIFTY25JUL24600CE,NIFTY,0.00,31-07-2025,24600.00,0.05,75,CE,NFO-OPT,NFO
14280706,55784,NIFTY25JUL24600PE,NIFTY,0.00,31-07-2025,24600.00,0.05,75,PE,NFO-OPT,NFO
14280962,55785,NIFTY25JUL24650CE,NIFTY,0.00,31-07-2025,24650.00,0.05,75,CE,NFO-OPT,NFO
14281218,55786,NIFTY25JUL24650PE,NIFTY,0.00,31-07-2025,24650.00,0.05,75,PE,NFO-OPT,NFO
14281474,55787,NIFTY25JUL24700CE,NIFTY,0.00,31-07-2025,24700.00,0.05,75,CE,NFO-OPT,NFO
14281730,55788,NIFTY25JUL24700PE,NIFTY,0.00,31-07-2025,24700.00,0.05,75,PE,NFO-OPT,NFO
14281986,55789,NIFTY25JUL24750CE,NIFTY,0.00,31-07-2025,24750.00,0.05,75,CE,NFO-OPT,NFO
14282242,55790,NIFTY25JUL24750PE,NIFTY,0.00,31-07-2025,24750.00,0.05,75,PE,NFO-OPT,NFO
14282498,55791,NIFTY25JUL24800CE,NIFTY,0.00,31-07-2025,24800.00,0.05,75,CE,NFO-OPT,NFO
14282754,55792,NIFTY25JUL24800PE,NIFTY,0.00,31-07-2025,24800.00,0.05,75,PE,NFO-OPT,NFO
14283010,55793,NIFTY25JUL24850CE,NIFTY,0.00,31-07-2025,24850.00,0.05,75,CE,NFO-OPT,NFO
14283266,55794,NIFTY25JUL24850PE,NIFTY,0.00,31-07-2025,24850.00,0.05,75,PE,NFO-OPT,NFO
14283522,55795,NIFTY25JUL24900CE,NIFTY,0.00,31-07-2025,24900.00,0.05,75,CE,NFO-OPT,NFO
14283778,55796,NIFTY25JUL24900PE,NIFTY,0.00,31-07-2025,24900.00,0.05,75,PE,NFO-OPT,NFO
14284034,55797,NIFTY25JUL24950CE,NIFTY,0.00,31-07-2025,24950.00,0.05,75,CE,NFO-OPT,NFO
14284290,55798,NIFTY25JUL24950PE,NIFTY,0.00,31-07-2025,24950.00,0.05,75,PE,NFO-OPT,NFO
14284546,55799,NIFTY25JUL25000CE,NIFTY,0.00,31-07-2025,25000.00,0.05,75,CE,NFO-OPT,NFO
14284802,55800,NIFTY25JUL25000PE,NIFTY,0.00,31-07-2025,25000.00,0.05,75,PE,NFO-OPT,NFO
14285058,55801,NIFTY25JUL25050CE,NIFTY,0.00,31-07-2025,25050.00,0.05,75,CE,NFO-OPT,NFO
14285314,55802,NIFTY25JUL25050PE,NIFTY,0.00,31-07-2025,25050.00,0.05,75,PE,NFO-OPT,NFO
14285570,55803,NIFTY25JUL25100CE,NIFTY,0.00,31-07-2025,25100.00,0.05,75,CE,NFO-OPT,NFO
